Sequence ID	Score
BG4_G4Seq_HaCaT_GSE76688_peak10266	0.7912069
BG4_G4Seq_HaCaT_GSE76688_peak10267	0.48865741
BG4_G4Seq_HaCaT_GSE76688_peak10268	0.6998928
BG4_G4Seq_HaCaT_GSE76688_peak10269	0.8149681
BG4_G4Seq_HaCaT_GSE76688_peak10270	0.7033587
BG4_G4Seq_HaCaT_GSE76688_peak10271	0.9190001
BG4_G4Seq_HaCaT_GSE76688_peak10272	0.69700974
BG4_G4Seq_HaCaT_GSE76688_peak10273	0.79673547
BG4_G4Seq_HaCaT_GSE76688_peak10274	0.028288335
BG4_G4Seq_HaCaT_GSE76688_peak10275	0.27329952
BG4_G4Seq_HaCaT_GSE76688_peak10276	0.253218
BG4_G4Seq_HaCaT_GSE76688_peak10277	0.6811536
BG4_G4Seq_HaCaT_GSE76688_peak10278	0.03735992
BG4_G4Seq_HaCaT_GSE76688_peak10279	0.01897927
BG4_G4Seq_HaCaT_GSE76688_peak10280	0.1585347
BG4_G4Seq_HaCaT_GSE76688_peak10281	0.41527906
BG4_G4Seq_HaCaT_GSE76688_peak10282	0.051963158
BG4_G4Seq_HaCaT_GSE76688_peak10283	0.238226
BG4_G4Seq_HaCaT_GSE76688_peak10284	0.021273432
BG4_G4Seq_HaCaT_GSE76688_peak10285	0.09923991
BG4_G4Seq_HaCaT_GSE76688_peak10286	0.044677462
BG4_G4Seq_HaCaT_GSE76688_peak10287	0.043514427
BG4_G4Seq_HaCaT_GSE76688_peak10288	0.39836925
BG4_G4Seq_HaCaT_GSE76688_peak10289	0.23274136
BG4_G4Seq_HaCaT_GSE76688_peak10290	0.20636481
BG4_G4Seq_HaCaT_GSE76688_peak10291	0.030408498
BG4_G4Seq_HaCaT_GSE76688_peak10292	0.080167525
BG4_G4Seq_HaCaT_GSE76688_peak10293	0.1370746
BG4_G4Seq_HaCaT_GSE76688_peak10294	0.7132781
BG4_G4Seq_HaCaT_GSE76688_peak10295	0.8416051
BG4_G4Seq_HaCaT_GSE76688_peak10296	0.69658196
BG4_G4Seq_HaCaT_GSE76688_peak10297	0.6592263
BG4_G4Seq_HaCaT_GSE76688_peak10298	0.81900686
BG4_G4Seq_HaCaT_GSE76688_peak10299	0.1223883
BG4_G4Seq_HaCaT_GSE76688_peak10300	0.8218384
BG4_G4Seq_HaCaT_GSE76688_peak10301	0.09430199
BG4_G4Seq_HaCaT_GSE76688_peak10302	0.0078473715
BG4_G4Seq_HaCaT_GSE76688_peak10303	0.030603755
BG4_G4Seq_HaCaT_GSE76688_peak10304	0.078511156
BG4_G4Seq_HaCaT_GSE76688_peak10305	0.065124154
BG4_G4Seq_HaCaT_GSE76688_peak10306	0.83289343
BG4_G4Seq_HaCaT_GSE76688_peak10307	0.0091870725
BG4_G4Seq_HaCaT_GSE76688_peak10308	0.79687476
BG4_G4Seq_HaCaT_GSE76688_peak10309	0.7802988
BG4_G4Seq_HaCaT_GSE76688_peak10310	0.88120043
BG4_G4Seq_HaCaT_GSE76688_peak10311	0.22681172
BG4_G4Seq_HaCaT_GSE76688_peak10312	0.10753263
BG4_G4Seq_HaCaT_GSE76688_peak10313	0.7101686
BG4_G4Seq_HaCaT_GSE76688_peak10314	0.12128451
BG4_G4Seq_HaCaT_GSE76688_peak10315	0.5633223
BG4_G4Seq_HaCaT_GSE76688_peak10316	0.46283445
BG4_G4Seq_HaCaT_GSE76688_peak10317	0.6144863
BG4_G4Seq_HaCaT_GSE76688_peak10318	0.7179644
BG4_G4Seq_HaCaT_GSE76688_peak10319	0.106052175
BG4_G4Seq_HaCaT_GSE76688_peak10320	0.046404723
BG4_G4Seq_HaCaT_GSE76688_peak10321	0.43773764
BG4_G4Seq_HaCaT_GSE76688_peak10322	0.6807926
BG4_G4Seq_HaCaT_GSE76688_peak10323	0.15776603
BG4_G4Seq_HaCaT_GSE76688_peak10324	0.6648397
BG4_G4Seq_HaCaT_GSE76688_peak10325	0.96587366
BG4_G4Seq_HaCaT_GSE76688_peak10326	0.9650692
BG4_G4Seq_HaCaT_GSE76688_peak10327	0.07635887
BG4_G4Seq_HaCaT_GSE76688_peak10328	0.18229234
BG4_G4Seq_HaCaT_GSE76688_peak10329	0.10619577
BG4_G4Seq_HaCaT_GSE76688_peak10330	0.9994203
BG4_G4Seq_HaCaT_GSE76688_peak10331	0.016286459
BG4_G4Seq_HaCaT_GSE76688_peak10332	0.16123344
BG4_G4Seq_HaCaT_GSE76688_peak10333	0.57787716
BG4_G4Seq_HaCaT_GSE76688_peak10334	0.17316753
BG4_G4Seq_HaCaT_GSE76688_peak10335	0.02332693
BG4_G4Seq_HaCaT_GSE76688_peak10336	0.78332865
BG4_G4Seq_HaCaT_GSE76688_peak10337	0.8858037
BG4_G4Seq_HaCaT_GSE76688_peak10338	0.07794363
BG4_G4Seq_HaCaT_GSE76688_peak10339	0.47110432
BG4_G4Seq_HaCaT_GSE76688_peak10340	0.10129688
BG4_G4Seq_HaCaT_GSE76688_peak10341	0.1364872
BG4_G4Seq_HaCaT_GSE76688_peak10342	0.11743185
BG4_G4Seq_HaCaT_GSE76688_peak10343	0.05092664
BG4_G4Seq_HaCaT_GSE76688_peak10344	0.9736155
BG4_G4Seq_HaCaT_GSE76688_peak10345	0.925706
BG4_G4Seq_HaCaT_GSE76688_peak10346	0.8968705
BG4_G4Seq_HaCaT_GSE76688_peak10347	0.16221516
BG4_G4Seq_HaCaT_GSE76688_peak10348	0.048750915
BG4_G4Seq_HaCaT_GSE76688_peak10349	0.5894382
BG4_G4Seq_HaCaT_GSE76688_peak10350	0.32236472
BG4_G4Seq_HaCaT_GSE76688_peak10351	0.6344522
BG4_G4Seq_HaCaT_GSE76688_peak10352	0.33704385
BG4_G4Seq_HaCaT_GSE76688_peak10353	0.38506448
BG4_G4Seq_HaCaT_GSE76688_peak10354	0.13791332
BG4_G4Seq_HaCaT_GSE76688_peak10355	0.8100893
BG4_G4Seq_HaCaT_GSE76688_peak10356	0.9694037
BG4_G4Seq_HaCaT_GSE76688_peak10357	0.00011373878
BG4_G4Seq_HaCaT_GSE76688_peak10358	0.95858896
BG4_G4Seq_HaCaT_GSE76688_peak10359	0.34369603
BG4_G4Seq_HaCaT_GSE76688_peak10360	0.07497658
BG4_G4Seq_HaCaT_GSE76688_peak10361	0.47419563
BG4_G4Seq_HaCaT_GSE76688_peak10362	0.54464954
BG4_G4Seq_HaCaT_GSE76688_peak10363	0.32094526
BG4_G4Seq_HaCaT_GSE76688_peak10364	0.0216921
BG4_G4Seq_HaCaT_GSE76688_peak10365	0.052370246
BG4_G4Seq_HaCaT_GSE76688_peak10366	0.0329539
BG4_G4Seq_HaCaT_GSE76688_peak10367	0.7165596
BG4_G4Seq_HaCaT_GSE76688_peak10368	0.9997366
BG4_G4Seq_HaCaT_GSE76688_peak10369	0.046721924
BG4_G4Seq_HaCaT_GSE76688_peak10370	0.15151018
BG4_G4Seq_HaCaT_GSE76688_peak10371	0.8702474
BG4_G4Seq_HaCaT_GSE76688_peak10372	0.9744813
BG4_G4Seq_HaCaT_GSE76688_peak10373	0.22425999
BG4_G4Seq_HaCaT_GSE76688_peak10374	0.8931574
BG4_G4Seq_HaCaT_GSE76688_peak10375	0.072917745
BG4_G4Seq_HaCaT_GSE76688_peak10376	0.029558035
BG4_G4Seq_HaCaT_GSE76688_peak10377	0.016943268
BG4_G4Seq_HaCaT_GSE76688_peak10378	0.9694476
BG4_G4Seq_HaCaT_GSE76688_peak10379	0.5591733
BG4_G4Seq_HaCaT_GSE76688_peak10380	0.98902124
BG4_G4Seq_HaCaT_GSE76688_peak10381	0.30632555
BG4_G4Seq_HaCaT_GSE76688_peak10382	0.9361435
BG4_G4Seq_HaCaT_GSE76688_peak10383	0.4905677
BG4_G4Seq_HaCaT_GSE76688_peak10384	0.6280541
BG4_G4Seq_HaCaT_GSE76688_peak10385	0.030355103
BG4_G4Seq_HaCaT_GSE76688_peak10386	0.91733736
BG4_G4Seq_HaCaT_GSE76688_peak10387	0.9092327
BG4_G4Seq_HaCaT_GSE76688_peak10388	0.02911491
BG4_G4Seq_HaCaT_GSE76688_peak10389	5.8638438e-05
BG4_G4Seq_HaCaT_GSE76688_peak10390	0.52234674
BG4_G4Seq_HaCaT_GSE76688_peak10391	0.0021646712
BG4_G4Seq_HaCaT_GSE76688_peak10392	0.049098898
BG4_G4Seq_HaCaT_GSE76688_peak10393	0.9436789
BG4_G4Seq_HaCaT_GSE76688_peak10394	0.691581
BG4_G4Seq_HaCaT_GSE76688_peak10395	0.6361866
BG4_G4Seq_HaCaT_GSE76688_peak10396	0.40007272
BG4_G4Seq_HaCaT_GSE76688_peak10397	0.33365944
BG4_G4Seq_HaCaT_GSE76688_peak10398	0.03661325
BG4_G4Seq_HaCaT_GSE76688_peak10399	0.1888698
BG4_G4Seq_HaCaT_GSE76688_peak10400	0.42190164
BG4_G4Seq_HaCaT_GSE76688_peak10401	0.8106989
BG4_G4Seq_HaCaT_GSE76688_peak10402	0.6933025
BG4_G4Seq_HaCaT_GSE76688_peak10403	0.9998191
BG4_G4Seq_HaCaT_GSE76688_peak10404	0.8430514
BG4_G4Seq_HaCaT_GSE76688_peak10405	0.080465466
BG4_G4Seq_HaCaT_GSE76688_peak10406	0.2143195
BG4_G4Seq_HaCaT_GSE76688_peak10407	0.9419535
BG4_G4Seq_HaCaT_GSE76688_peak10408	0.045922413
BG4_G4Seq_HaCaT_GSE76688_peak10409	0.75234395
BG4_G4Seq_HaCaT_GSE76688_peak10410	0.07312182
BG4_G4Seq_HaCaT_GSE76688_peak10411	0.6562254
BG4_G4Seq_HaCaT_GSE76688_peak10412	0.6366192
BG4_G4Seq_HaCaT_GSE76688_peak10413	0.11528784
BG4_G4Seq_HaCaT_GSE76688_peak10414	0.37795615
BG4_G4Seq_HaCaT_GSE76688_peak10415	0.540795
BG4_G4Seq_HaCaT_GSE76688_peak10416	0.90407735
BG4_G4Seq_HaCaT_GSE76688_peak10417	0.75243104
BG4_G4Seq_HaCaT_GSE76688_peak10418	0.97411567
BG4_G4Seq_HaCaT_GSE76688_peak10419	0.9816883
BG4_G4Seq_HaCaT_GSE76688_peak10420	0.7708347
BG4_G4Seq_HaCaT_GSE76688_peak10421	0.112827666
BG4_G4Seq_HaCaT_GSE76688_peak10422	0.6502071
BG4_G4Seq_HaCaT_GSE76688_peak10423	0.69687897
BG4_G4Seq_HaCaT_GSE76688_peak10424	0.95042706
BG4_G4Seq_HaCaT_GSE76688_peak10425	0.9412823
BG4_G4Seq_HaCaT_GSE76688_peak10426	0.868533
BG4_G4Seq_HaCaT_GSE76688_peak10427	0.7374665
BG4_G4Seq_HaCaT_GSE76688_peak10428	0.8829521
BG4_G4Seq_HaCaT_GSE76688_peak10429	0.89587384
BG4_G4Seq_HaCaT_GSE76688_peak10430	0.8642816
BG4_G4Seq_HaCaT_GSE76688_peak10431	0.39469585
BG4_G4Seq_HaCaT_GSE76688_peak10432	0.43643323
BG4_G4Seq_HaCaT_GSE76688_peak10433	0.3653804
BG4_G4Seq_HaCaT_GSE76688_peak10434	0.7616685
BG4_G4Seq_HaCaT_GSE76688_peak10435	0.70122874
BG4_G4Seq_HaCaT_GSE76688_peak10436	0.94747144
BG4_G4Seq_HaCaT_GSE76688_peak10437	0.13093434
BG4_G4Seq_HaCaT_GSE76688_peak10438	0.45786217
BG4_G4Seq_HaCaT_GSE76688_peak10439	0.93777066
BG4_G4Seq_HaCaT_GSE76688_peak10440	0.3710619
BG4_G4Seq_HaCaT_GSE76688_peak10441	0.05317241
BG4_G4Seq_HaCaT_GSE76688_peak10442	0.84841245
BG4_G4Seq_HaCaT_GSE76688_peak10443	0.990409
BG4_G4Seq_HaCaT_GSE76688_peak10444	0.91901904
BG4_G4Seq_HaCaT_GSE76688_peak10445	0.9809038
BG4_G4Seq_HaCaT_GSE76688_peak10446	0.867086
BG4_G4Seq_HaCaT_GSE76688_peak10447	0.08323503
BG4_G4Seq_HaCaT_GSE76688_peak10448	0.9215327
BG4_G4Seq_HaCaT_GSE76688_peak10449	0.7920164
BG4_G4Seq_HaCaT_GSE76688_peak10450	0.7526153
BG4_G4Seq_HaCaT_GSE76688_peak10451	0.86436397
BG4_G4Seq_HaCaT_GSE76688_peak10452	0.89860636
BG4_G4Seq_HaCaT_GSE76688_peak10453	0.7326889
BG4_G4Seq_HaCaT_GSE76688_peak10454	0.10063409
BG4_G4Seq_HaCaT_GSE76688_peak10455	0.8697451
BG4_G4Seq_HaCaT_GSE76688_peak10456	0.50153625
BG4_G4Seq_HaCaT_GSE76688_peak10457	0.8587739
BG4_G4Seq_HaCaT_GSE76688_peak10458	0.86246175
BG4_G4Seq_HaCaT_GSE76688_peak10459	0.9166513
BG4_G4Seq_HaCaT_GSE76688_peak10460	0.043002702
BG4_G4Seq_HaCaT_GSE76688_peak10461	0.24751441
BG4_G4Seq_HaCaT_GSE76688_peak10462	0.20781513
BG4_G4Seq_HaCaT_GSE76688_peak10463	0.87964123
BG4_G4Seq_HaCaT_GSE76688_peak10464	0.87947524
BG4_G4Seq_HaCaT_GSE76688_peak10465	0.010468944
BG4_G4Seq_HaCaT_GSE76688_peak10466	0.93129915
BG4_G4Seq_HaCaT_GSE76688_peak10467	0.91720796
BG4_G4Seq_HaCaT_GSE76688_peak10468	0.999876
BG4_G4Seq_HaCaT_GSE76688_peak10469	0.9993863
BG4_G4Seq_HaCaT_GSE76688_peak10470	0.98899955
BG4_G4Seq_HaCaT_GSE76688_peak10471	0.8063372
BG4_G4Seq_HaCaT_GSE76688_peak10472	0.66872936
BG4_G4Seq_HaCaT_GSE76688_peak10473	0.060131453
BG4_G4Seq_HaCaT_GSE76688_peak10474	0.037074164
BG4_G4Seq_HaCaT_GSE76688_peak10475	0.48923334
BG4_G4Seq_HaCaT_GSE76688_peak10476	0.9996445
BG4_G4Seq_HaCaT_GSE76688_peak10477	0.3001171
BG4_G4Seq_HaCaT_GSE76688_peak10478	0.7187274
BG4_G4Seq_HaCaT_GSE76688_peak10479	0.9470727
BG4_G4Seq_HaCaT_GSE76688_peak10480	0.6461114
BG4_G4Seq_HaCaT_GSE76688_peak10481	0.5697231
BG4_G4Seq_HaCaT_GSE76688_peak10482	0.9992932
BG4_G4Seq_HaCaT_GSE76688_peak10483	0.34179357
BG4_G4Seq_HaCaT_GSE76688_peak10484	0.58244574
BG4_G4Seq_HaCaT_GSE76688_peak10485	0.9724203
BG4_G4Seq_HaCaT_GSE76688_peak10486	0.90228486
BG4_G4Seq_HaCaT_GSE76688_peak10487	0.43947402
BG4_G4Seq_HaCaT_GSE76688_peak10488	0.120235324
BG4_G4Seq_HaCaT_GSE76688_peak10489	0.9516734
BG4_G4Seq_HaCaT_GSE76688_peak10490	0.49007627
BG4_G4Seq_HaCaT_GSE76688_peak10491	0.8795396
BG4_G4Seq_HaCaT_GSE76688_peak10492	0.0047836574
BG4_G4Seq_HaCaT_GSE76688_peak10493	0.8930238
BG4_G4Seq_HaCaT_GSE76688_peak10494	0.3609996
BG4_G4Seq_HaCaT_GSE76688_peak10495	0.3626529
BG4_G4Seq_HaCaT_GSE76688_peak10496	0.8677487
BG4_G4Seq_HaCaT_GSE76688_peak10497	0.58920807
BG4_G4Seq_HaCaT_GSE76688_peak10498	0.045444313
BG4_G4Seq_HaCaT_GSE76688_peak10499	0.04345772
BG4_G4Seq_HaCaT_GSE76688_peak10500	0.007402997
BG4_G4Seq_HaCaT_GSE76688_peak10501	0.02293506
BG4_G4Seq_HaCaT_GSE76688_peak10502	0.056419905
BG4_G4Seq_HaCaT_GSE76688_peak10503	0.01217946
BG4_G4Seq_HaCaT_GSE76688_peak10504	0.034334145
BG4_G4Seq_HaCaT_GSE76688_peak10505	0.80947495
BG4_G4Seq_HaCaT_GSE76688_peak10506	0.9907424
BG4_G4Seq_HaCaT_GSE76688_peak10507	0.56023085
BG4_G4Seq_HaCaT_GSE76688_peak10508	0.9816227
BG4_G4Seq_HaCaT_GSE76688_peak10509	0.9905889
BG4_G4Seq_HaCaT_GSE76688_peak10510	0.8683121
BG4_G4Seq_HaCaT_GSE76688_peak10511	0.4821764
BG4_G4Seq_HaCaT_GSE76688_peak10512	0.0016717622
BG4_G4Seq_HaCaT_GSE76688_peak10513	0.3022577
BG4_G4Seq_HaCaT_GSE76688_peak10514	0.54587525
BG4_G4Seq_HaCaT_GSE76688_peak10515	0.79454416
BG4_G4Seq_HaCaT_GSE76688_peak10516	0.65541255
BG4_G4Seq_HaCaT_GSE76688_peak10517	0.052078508
BG4_G4Seq_HaCaT_GSE76688_peak10518	0.19822942
BG4_G4Seq_HaCaT_GSE76688_peak10519	0.5763387
BG4_G4Seq_HaCaT_GSE76688_peak10520	0.7975049
BG4_G4Seq_HaCaT_GSE76688_peak10521	0.03417007
BG4_G4Seq_HaCaT_GSE76688_peak10522	0.016571002
BG4_G4Seq_HaCaT_GSE76688_peak10523	0.037091922
BG4_G4Seq_HaCaT_GSE76688_peak10524	0.42413577
BG4_G4Seq_HaCaT_GSE76688_peak10525	0.01400975
BG4_G4Seq_HaCaT_GSE76688_peak10526	0.026482482
BG4_G4Seq_HaCaT_GSE76688_peak10527	0.044239767
BG4_G4Seq_HaCaT_GSE76688_peak10528	0.12824658
BG4_G4Seq_HaCaT_GSE76688_peak10529	0.3529076
BG4_G4Seq_HaCaT_GSE76688_peak10530	0.8559426
BG4_G4Seq_HaCaT_GSE76688_peak10531	0.043806564
BG4_G4Seq_HaCaT_GSE76688_peak10532	0.079879984
BG4_G4Seq_HaCaT_GSE76688_peak10533	0.8263966
BG4_G4Seq_HaCaT_GSE76688_peak10534	0.043989874
BG4_G4Seq_HaCaT_GSE76688_peak10535	0.630497
BG4_G4Seq_HaCaT_GSE76688_peak10536	0.99905616
BG4_G4Seq_HaCaT_GSE76688_peak10537	0.06563681
BG4_G4Seq_HaCaT_GSE76688_peak10538	0.074892454
BG4_G4Seq_HaCaT_GSE76688_peak10539	0.79351217
BG4_G4Seq_HaCaT_GSE76688_peak10540	0.25844833
BG4_G4Seq_HaCaT_GSE76688_peak10541	0.7701434
BG4_G4Seq_HaCaT_GSE76688_peak10542	0.31582654
BG4_G4Seq_HaCaT_GSE76688_peak10543	0.00017487102
BG4_G4Seq_HaCaT_GSE76688_peak10544	0.13703342
BG4_G4Seq_HaCaT_GSE76688_peak10545	0.025931256
BG4_G4Seq_HaCaT_GSE76688_peak10546	0.79313505
BG4_G4Seq_HaCaT_GSE76688_peak10547	0.10878621
BG4_G4Seq_HaCaT_GSE76688_peak10548	0.22835885
BG4_G4Seq_HaCaT_GSE76688_peak10549	0.4827429
BG4_G4Seq_HaCaT_GSE76688_peak10550	0.7703797
BG4_G4Seq_HaCaT_GSE76688_peak10551	0.5550191
BG4_G4Seq_HaCaT_GSE76688_peak10552	0.19292015
BG4_G4Seq_HaCaT_GSE76688_peak10553	0.7664897
BG4_G4Seq_HaCaT_GSE76688_peak10554	0.0037283073
BG4_G4Seq_HaCaT_GSE76688_peak10555	0.99224675
BG4_G4Seq_HaCaT_GSE76688_peak10556	0.11907677
BG4_G4Seq_HaCaT_GSE76688_peak10557	0.1584486
BG4_G4Seq_HaCaT_GSE76688_peak10558	0.00011258343
BG4_G4Seq_HaCaT_GSE76688_peak10559	0.8952862
BG4_G4Seq_HaCaT_GSE76688_peak10560	0.0014837105
BG4_G4Seq_HaCaT_GSE76688_peak10561	0.016238522
BG4_G4Seq_HaCaT_GSE76688_peak10562	0.821143
BG4_G4Seq_HaCaT_GSE76688_peak10563	0.27781013
BG4_G4Seq_HaCaT_GSE76688_peak10564	0.67415804
BG4_G4Seq_HaCaT_GSE76688_peak10565	0.7325691
BG4_G4Seq_HaCaT_GSE76688_peak10566	0.8564921
BG4_G4Seq_HaCaT_GSE76688_peak10567	0.49873647
BG4_G4Seq_HaCaT_GSE76688_peak10568	0.38408858
BG4_G4Seq_HaCaT_GSE76688_peak10569	0.09184086
BG4_G4Seq_HaCaT_GSE76688_peak10570	0.6528675
BG4_G4Seq_HaCaT_GSE76688_peak10571	0.0108707035
BG4_G4Seq_HaCaT_GSE76688_peak10572	0.67948496
BG4_G4Seq_HaCaT_GSE76688_peak10573	0.35719094
BG4_G4Seq_HaCaT_GSE76688_peak10574	0.4452937
BG4_G4Seq_HaCaT_GSE76688_peak10575	0.018265005
BG4_G4Seq_HaCaT_GSE76688_peak10576	0.7039909
BG4_G4Seq_HaCaT_GSE76688_peak10577	0.20025496
BG4_G4Seq_HaCaT_GSE76688_peak10578	0.6974628
BG4_G4Seq_HaCaT_GSE76688_peak10579	0.8263954
BG4_G4Seq_HaCaT_GSE76688_peak10580	0.87833077
BG4_G4Seq_HaCaT_GSE76688_peak10581	0.4151054
BG4_G4Seq_HaCaT_GSE76688_peak10582	0.7763492
BG4_G4Seq_HaCaT_GSE76688_peak10583	0.08489041
BG4_G4Seq_HaCaT_GSE76688_peak10584	0.13386217
BG4_G4Seq_HaCaT_GSE76688_peak10585	0.9314444
BG4_G4Seq_HaCaT_GSE76688_peak10586	0.00085889566
BG4_G4Seq_HaCaT_GSE76688_peak10587	0.96902037
BG4_G4Seq_HaCaT_GSE76688_peak10588	0.17891487
BG4_G4Seq_HaCaT_GSE76688_peak10589	0.82845294
BG4_G4Seq_HaCaT_GSE76688_peak10590	0.32595998
BG4_G4Seq_HaCaT_GSE76688_peak10591	0.0037995223
BG4_G4Seq_HaCaT_GSE76688_peak10592	0.99116665
BG4_G4Seq_HaCaT_GSE76688_peak10593	0.393878
BG4_G4Seq_HaCaT_GSE76688_peak10594	0.114158526
BG4_G4Seq_HaCaT_GSE76688_peak10595	0.07424277
BG4_G4Seq_HaCaT_GSE76688_peak10596	0.27094463
BG4_G4Seq_HaCaT_GSE76688_peak10597	0.018711818
BG4_G4Seq_HaCaT_GSE76688_peak10598	0.032277808
BG4_G4Seq_HaCaT_GSE76688_peak10599	0.84774953
BG4_G4Seq_HaCaT_GSE76688_peak10600	0.9990239
BG4_G4Seq_HaCaT_GSE76688_peak10601	0.0002456127
BG4_G4Seq_HaCaT_GSE76688_peak10602	0.33942458
BG4_G4Seq_HaCaT_GSE76688_peak10603	0.78839684
BG4_G4Seq_HaCaT_GSE76688_peak10604	0.08142658
BG4_G4Seq_HaCaT_GSE76688_peak10605	0.8898939
BG4_G4Seq_HaCaT_GSE76688_peak10606	0.9697656
BG4_G4Seq_HaCaT_GSE76688_peak10607	0.7657338
BG4_G4Seq_HaCaT_GSE76688_peak10608	0.9322025
BG4_G4Seq_HaCaT_GSE76688_peak10609	0.8143437
BG4_G4Seq_HaCaT_GSE76688_peak10610	0.93833154
BG4_G4Seq_HaCaT_GSE76688_peak10611	0.95995116
BG4_G4Seq_HaCaT_GSE76688_peak10612	0.99122006
BG4_G4Seq_HaCaT_GSE76688_peak10613	0.0555656
BG4_G4Seq_HaCaT_GSE76688_peak10614	0.54503906
BG4_G4Seq_HaCaT_GSE76688_peak10615	0.97122484
BG4_G4Seq_HaCaT_GSE76688_peak10616	0.035100628
BG4_G4Seq_HaCaT_GSE76688_peak10617	0.92863655
BG4_G4Seq_HaCaT_GSE76688_peak10618	0.7756445
BG4_G4Seq_HaCaT_GSE76688_peak10619	0.21175157
BG4_G4Seq_HaCaT_GSE76688_peak10620	0.798026
BG4_G4Seq_HaCaT_GSE76688_peak10621	0.90777606
BG4_G4Seq_HaCaT_GSE76688_peak10622	0.60047853
BG4_G4Seq_HaCaT_GSE76688_peak10623	0.98768336
BG4_G4Seq_HaCaT_GSE76688_peak10624	0.8859443
BG4_G4Seq_HaCaT_GSE76688_peak10625	0.97614974
BG4_G4Seq_HaCaT_GSE76688_peak10626	0.93943334
BG4_G4Seq_HaCaT_GSE76688_peak10627	0.99718094
BG4_G4Seq_HaCaT_GSE76688_peak10628	0.8915708
BG4_G4Seq_HaCaT_GSE76688_peak10629	0.9578853
BG4_G4Seq_HaCaT_GSE76688_peak10630	0.037874047
BG4_G4Seq_HaCaT_GSE76688_peak10631	0.56561565
BG4_G4Seq_HaCaT_GSE76688_peak10632	0.30905086
BG4_G4Seq_HaCaT_GSE76688_peak10633	0.8721672
BG4_G4Seq_HaCaT_GSE76688_peak10634	0.2821616
BG4_G4Seq_HaCaT_GSE76688_peak10635	0.94448024
BG4_G4Seq_HaCaT_GSE76688_peak10636	0.41432524
BG4_G4Seq_HaCaT_GSE76688_peak10637	0.77963567
BG4_G4Seq_HaCaT_GSE76688_peak10638	0.99517375
BG4_G4Seq_HaCaT_GSE76688_peak10639	0.9994325
BG4_G4Seq_HaCaT_GSE76688_peak10640	0.98842096
BG4_G4Seq_HaCaT_GSE76688_peak10641	0.9741896
BG4_G4Seq_HaCaT_GSE76688_peak10642	0.06900427
BG4_G4Seq_HaCaT_GSE76688_peak10643	0.88120943
BG4_G4Seq_HaCaT_GSE76688_peak10644	0.34053686
BG4_G4Seq_HaCaT_GSE76688_peak10645	0.5403
BG4_G4Seq_HaCaT_GSE76688_peak10646	0.94004613
BG4_G4Seq_HaCaT_GSE76688_peak10647	0.9890648
BG4_G4Seq_HaCaT_GSE76688_peak10648	0.86206055
BG4_G4Seq_HaCaT_GSE76688_peak10649	0.7666922
BG4_G4Seq_HaCaT_GSE76688_peak10650	0.27407274
BG4_G4Seq_HaCaT_GSE76688_peak10651	0.8611922
BG4_G4Seq_HaCaT_GSE76688_peak10652	0.92332
BG4_G4Seq_HaCaT_GSE76688_peak10653	0.6806037
BG4_G4Seq_HaCaT_GSE76688_peak10654	0.6202685
BG4_G4Seq_HaCaT_GSE76688_peak10655	0.7092173
BG4_G4Seq_HaCaT_GSE76688_peak10656	0.93902355
BG4_G4Seq_HaCaT_GSE76688_peak10657	0.8940345
BG4_G4Seq_HaCaT_GSE76688_peak10658	0.99739516
BG4_G4Seq_HaCaT_GSE76688_peak10659	0.29159784
BG4_G4Seq_HaCaT_GSE76688_peak10660	0.121296324
BG4_G4Seq_HaCaT_GSE76688_peak10661	0.61302245
BG4_G4Seq_HaCaT_GSE76688_peak10662	0.9594762
BG4_G4Seq_HaCaT_GSE76688_peak10663	0.64814293
BG4_G4Seq_HaCaT_GSE76688_peak10664	0.78763366
BG4_G4Seq_HaCaT_GSE76688_peak10665	0.18338746
BG4_G4Seq_HaCaT_GSE76688_peak10666	0.77204233
BG4_G4Seq_HaCaT_GSE76688_peak10667	0.9759605
BG4_G4Seq_HaCaT_GSE76688_peak10668	0.5149929
BG4_G4Seq_HaCaT_GSE76688_peak10669	0.88279307
BG4_G4Seq_HaCaT_GSE76688_peak10670	0.51188594
BG4_G4Seq_HaCaT_GSE76688_peak10671	0.97767705
BG4_G4Seq_HaCaT_GSE76688_peak10672	0.57817936
BG4_G4Seq_HaCaT_GSE76688_peak10673	0.9475925
BG4_G4Seq_HaCaT_GSE76688_peak10674	0.7895782
BG4_G4Seq_HaCaT_GSE76688_peak10675	0.9606182
BG4_G4Seq_HaCaT_GSE76688_peak10676	0.65438884
BG4_G4Seq_HaCaT_GSE76688_peak10677	0.3340287
BG4_G4Seq_HaCaT_GSE76688_peak10678	0.11304836
BG4_G4Seq_HaCaT_GSE76688_peak10679	0.91328293
BG4_G4Seq_HaCaT_GSE76688_peak10680	0.9647616
BG4_G4Seq_HaCaT_GSE76688_peak10681	0.26178667
BG4_G4Seq_HaCaT_GSE76688_peak10682	0.91992766
BG4_G4Seq_HaCaT_GSE76688_peak10683	0.920627
BG4_G4Seq_HaCaT_GSE76688_peak10684	0.755516
BG4_G4Seq_HaCaT_GSE76688_peak10685	0.8971519
BG4_G4Seq_HaCaT_GSE76688_peak10686	0.9677569
BG4_G4Seq_HaCaT_GSE76688_peak10687	0.9595791
BG4_G4Seq_HaCaT_GSE76688_peak10688	0.6737597
